0.35061726,0.19753091,0.56024563
0.19753091,0,0.29697603
0,0.022222213,0.18215299
0.022222213,0.13827161,0.17474113
0.13827161,0.39753088,0.224264
0.39753088,0.5111111,0.4287788
0.5111111,0.64444447,0.59775865
0.64444447,0.7111111,0.7128511
0.7111111,0.58271605,0.71134615
0.58271605,0.48888892,0.61521274
0.48888892,0.47901234,0.49018726
0.47901234,0.4987654,0.46708795
0.4987654,0.5481481,0.4871771
0.5481481,0.5950617,0.56412053
0.5950617,0.52592593,0.6265396
0.52592593,0.42716053,0.58228576
0.42716053,0.46666667,0.4634757
0.46666667,0.3234568,0.456965
0.3234568,0.2617284,0.32198423
0.2617284,0.16543207,0.25494868
0.16543207,0.2074074,0.19907452
0.2074074,0.21728398,0.222864
0.21728398,0.21975307,0.23513089
0.21975307,0.18271604,0.23787801
0.18271604,0.2074074,0.2181659
0.2074074,0.15061729,0.22998741
0.15061729,0.21975307,0.20778823
0.21975307,0.22222227,0.24063079
0.22222227,0.21975307,0.24588901
0.21975307,0.23209876,0.24214797
0.23209876,0.24691363,0.24691159
0.24691363,0.24197534,0.2556025
0.24197534,0.3308642,0.25191474
0.3308642,0.40987656,0.32068804
0.40987656,0.617284,0.41173103
0.617284,0.6049383,0.66393495
0.6049383,0.6123457,0.6808044
0.6123457,0.65925926,0.6440953
0.65925926,0.69382715,0.6141088
0.69382715,0.8444444,0.64297557
0.8444444,0.83209866,0.7339987
0.83209866,0.8172839,0.73994666
0.8172839,0.86419755,0.7070614
0.86419755,0.9037037,0.7024223
0.9037037,1,0.7286922
1,0.76790124,0.76274025
0.76790124,0.78765434,0.6962693
0.78765434,0.7283951,0.64710104
0.7283951,0.7802469,0.6247455
0.7802469,0.7209876,0.6794117
0.7209876,0.70864195,0.68910015
0.70864195,0.65925926,0.6653803
0.65925926,0.58271605,0.62004507
0.58271605,0.50864196,0.5711599
0.50864196,0.52839506,0.52025235
0.52839506,0.5160494,0.5294607
0.5160494,0.52345675,0.53175855
0.52345675,0.5160494,0.5471386
0.5160494,0.5061729,0.54213774
0.5061729,0.45432097,0.5286291
0.45432097,0.46419755,0.47441542
0.46419755,0.43703702,0.46785906
0.43703702,0.45432097,0.4364335
0.45432097,0.45679018,0.45310557
0.45679018,0.45185187,0.45979068
0.45185187,0.5061729,0.459047
0.5061729,0.53086424,0.5167717
0.53086424,0.5580247,0.55554146
0.5580247,0.52592593,0.5900568
0.52592593,0.5382716,0.564243
0.5382716,0.53333336,0.5548408
0.53333336,0.53333336,0.5470012
0.53333336,0.5012346,0.55163497
0.5012346,0.59259266,0.52846926
0.59259266,0.5209877,0.5945097
0.5209877,0.45925927,0.56258863
0.45925927,0.5728395,0.49592072
0.5728395,0.56790125,0.560589
0.56790125,0.5382716,0.58464617
0.5382716,0.5382716,0.5809032
0.5382716,0.5209877,0.5622646
0.5209877,0.6296297,0.53612185
0.6296297,0.5728395,0.6149704
0.5728395,0.6320988,0.6125304
0.6320988,0.64444447,0.6373662
0.64444447,0.6864198,0.6391444
0.6864198,0.6913581,0.66015655
0.6913581,0.69382715,0.6682277
0.69382715,0.7382716,0.6635597
0.7382716,0.75555557,0.6751285
0.75555557,0.77283955,0.6898647
0.77283955,0.7259259,0.6970494
0.7259259,0.7802469,0.6719057
0.7802469,0.69382715,0.6776194
0.69382715,0.66172844,0.65619665
0.66172844,0.6222222,0.62813056
0.6222222,0.65185183,0.6004315
0.65185183,0.64444447,0.6220453
0.64444447,0.7382716,0.6411855
0.7382716,0.7111111,0.6903781
0.7111111,0.65679014,0.6871147
0.65679014,0.6197531,0.64050823
0.6197531,0.64197534,0.5890272
0.64197534,0.6469135,0.6021229
0.6469135,0.65679014,0.636075
0.65679014,0.62469137,0.65740865
0.62469137,0.6098765,0.6334108
0.6098765,0.54567903,0.6026965
0.54567903,0.562963,0.5563876
0.562963,0.491358,0.5622376
0.491358,0.4419753,0.517603
0.4419753,0.40740746,0.46262228
0.40740746,0.3876543,0.40643984
0.3876543,0.40987656,0.3693828
0.40987656,0.42962962,0.38646144
0.42962962,0.42962962,0.41576025
0.42962962,0.44444448,0.42715195
0.44444448,0.4395062,0.44605544
0.4395062,0.48641974,0.43930537
0.48641974,0.5061729,0.49121612
0.5061729,0.50864196,0.52535635
0.50864196,0.49629632,0.5398653
0.49629632,0.48888892,0.5242636
0.48888892,0.42469132,0.50585645
0.42469132,0.41234565,0.43672934
0.41234565,0.3728395,0.40624633
0.3728395,0.34074077,0.35392505
0.34074077,0.29382715,0.31439105
0.29382715,0.28148147,0.2693256
0.28148147,0.24197534,0.25948152
0.24197534,0.24691363,0.23737305
0.24691363,0.27901238,0.24334985
0.27901238,0.3308642,0.26818547
0.3308642,0.3728395,0.3145488
0.3728395,0.5160494,0.3627734
0.5160494,0.52345675,0.54492384
0.52345675,0.580247,0.5807557
0.580247,0.6296297,0.62245905
0.6296297,0.58518517,0.6333461
0.58518517,0.49629632,0.605842
0.49629632,0.42962962,0.5300095
0.42962962,0.4419753,0.446616
0.4419753,0.5753087,0.43232092
0.5753087,0.6222222,0.56891733
0.6222222,0.5728395,0.65448964
0.5728395,0.64938277,0.6331666
0.64938277,0.59753084,0.6277713
0.59753084,0.6049383,0.5983838
0.6049383,0.59259266,0.6024894
0.59259266,0.5012346,0.60227174
0.5012346,0.5160494,0.5399643
0.5160494,0.59753084,0.5253555
0.59753084,0.6123457,0.58736247
0.6123457,0.65185183,0.6320463
0.65185183,0.63703704,0.6617524
0.63703704,0.5950617,0.6428797
0.5950617,0.51358026,0.59840095
0.51358026,0.5382716,0.5295489
0.5382716,0.4987654,0.53331923
0.4987654,0.51358026,0.5129006
0.51358026,0.52592593,0.53218454
0.52592593,0.52839506,0.5469247
0.52839506,0.59259266,0.5534595
0.59259266,0.60246915,0.6034544
0.60246915,0.6469135,0.6242788
0.6469135,0.65679014,0.6490991
0.65679014,0.6691358,0.65171516
0.6691358,0.6790124,0.6505309
0.6790124,0.6913581,0.65141475
0.6913581,0.7111111,0.6583557
0.7111111,0.7259259,0.66992545
0.7259259,0.71851856,0.6778845
0.71851856,0.7061728,0.6720632
0.7061728,0.7308642,0.65845984
0.7308642,0.7407408,0.6653304
0.7407408,0.7358025,0.6804975
0.7358025,0.65925926,0.6821747
0.65925926,0.6913581,0.6392195
0.6913581,0.63456786,0.62996066
0.63456786,0.5604938,0.6186258
0.5604938,0.54567903,0.5807044
0.54567903,0.42716053,0.5548318
0.42716053,0.40740746,0.45453176
0.40740746,0.52592593,0.40769285
0.52592593,0.43703702,0.513391
0.43703702,0.46172836,0.45576668
0.46172836,0.42716053,0.47973698
0.42716053,0.40740746,0.4283494
0.40740746,0.41481483,0.39630848
0.41481483,0.39753088,0.3966265
0.39753088,0.40740746,0.37894753
0.40740746,0.4320988,0.39012805
0.4320988,0.491358,0.41979125
0.491358,0.48641974,0.49941978
0.48641974,0.59753084,0.51541233
0.59753084,0.5012346,0.6170499
0.5012346,0.5481481,0.55985695
0.5481481,0.5358024,0.56362826
0.5358024,0.5209877,0.5468327
0.5209877,0.58271605,0.5399907
0.58271605,0.63703704,0.59146345
0.63703704,0.60246915,0.6447971
0.60246915,0.58518517,0.6356777
0.58518517,0.60246915,0.5996175
0.60246915,0.6,0.59012383
0.6,0.65925926,0.59973395
0.65925926,0.6296297,0.64857507
0.6296297,0.69876546,0.6468739
0.69876546,0.6641975,0.6643084
0.6641975,0.6049383,0.6508199
0.6049383,0.6666667,0.6086273
0.6666667,0.64938277,0.62361574
0.64938277,0.6197531,0.6392609
0.6197531,0.60246915,0.6321272
0.60246915,0.580247,0.6066118
0.580247,0.580247,0.5820686
0.580247,0.562963,0.5824524
0.562963,0.53086424,0.58015037
0.53086424,0.48148152,0.55814695
0.48148152,0.48888892,0.5069928
0.48888892,0.491358,0.496015
0.491358,0.47654325,0.49781743
0.47654325,0.47654325,0.49210674
0.47654325,0.46419755,0.49199903
0.46419755,0.42962962,0.47610348
0.42962962,0.52345675,0.43493497
0.52345675,0.55061734,0.5237873
0.55061734,0.56790125,0.5756719
0.56790125,0.5654321,0.6083909
0.5654321,0.6148148,0.5964555
0.6148148,0.65185183,0.6116632
0.65185183,0.59753084,0.64283
0.59753084,0.6271605,0.62494695
0.6271605,0.6814815,0.6200636
0.6814815,0.6864198,0.6477031
0.6864198,0.70864195,0.6696914
0.70864195,0.7012346,0.67750084
0.7012346,0.6740741,0.66401595
0.6740741,0.65185183,0.6404077
0.65185183,0.6296297,0.62298363
0.6296297,0.62469137,0.6149396
0.62469137,0.58765435,0.6182767
0.58765435,0.5432099,0.6018299
0.5432099,0.5703704,0.564643
0.5703704,0.5061729,0.57094735
0.5061729,0.5012346,0.5319805
0.5012346,0.47654325,0.5202828
0.47654325,0.47160494,0.49123764
0.47160494,0.35802475,0.48066655
0.35802475,0.31851852,0.36429375
0.31851852,0.31358021,0.30098525
0.31358021,0.3382716,0.28255022
0.3382716,0.3283951,0.3057319
0.3283951,0.29382715,0.30415878
0.29382715,0.34074077,0.27463236
0.34074077,0.34814817,0.31203866
0.34814817,0.41728395,0.3219679
0.41728395,0.41481483,0.4056571
0.41481483,0.28148147,0.4123426
0.28148147,0.36296293,0.26787898
0.36296293,0.39259258,0.32696253
0.39259258,0.4469136,0.35785395
0.4469136,0.52592593,0.4463335
0.52592593,0.56790125,0.56215316
0.56790125,0.56790125,0.6181714
0.56790125,0.58518517,0.6098648
0.58518517,0.59753084,0.5949368
0.59753084,0.51358026,0.59723896
0.51358026,0.5160494,0.54787254
0.5160494,0.5209877,0.5320611
0.5209877,0.48395061,0.5302374
0.48395061,0.47160494,0.5046197
0.47160494,0.5481481,0.48823705
0.5481481,0.5407407,0.55351156
0.5407407,0.47901234,0.57038665
0.47901234,0.41728395,0.5228946
0.41728395,0.41234565,0.43587428
0.41234565,0.48395061,0.4005492
0.48395061,0.48395061,0.46823543
0.48395061,0.53333336,0.49767697
0.53333336,0.58765435,0.565942
0.58765435,0.56790125,0.61486965
0.56790125,0.63703704,0.6050531
0.63703704,0.71604943,0.6306437
0.71604943,0.7580247,0.6789094
0.7580247,0.7753086,0.70951766
0.7753086,0.75308645,0.70563406
0.75308645,0.77037036,0.6789692
0.77037036,0.77037036,0.67185736
0.77037036,0.79012346,0.6825566
0.79012346,0.76790124,0.69924784
0.76790124,0.75308645,0.69154
0.75308645,0.71851856,0.6734248
0.71851856,0.6913581,0.6520469
0.6913581,0.6641975,0.63991076
0.6641975,0.66172844,0.6335107
0.66172844,0.6864198,0.63755846
0.6864198,0.6765432,0.65599644
0.6765432,0.64444447,0.6589017
0.64444447,0.63703704,0.6361036
0.63703704,0.562963,0.6169298
0.562963,0.52839506,0.5740567
0.52839506,0.56790125,0.5412407
0.56790125,0.57777774,0.56659657
0.57777774,0.56790125,0.59356
0.56790125,0.6765432,0.5987148
0.6765432,0.6864198,0.65603286
0.6864198,0.6740741,0.67774546
0.6740741,0.63456786,0.66457874
0.63456786,0.6320988,0.6202735
0.6320988,0.65185183,0.6019368
0.65185183,0.6148148,0.62575054
0.6148148,0.63703704,0.62779397
0.63703704,0.6,0.6339417
0.6,0.5580247,0.6091359
0.5580247,0.58271605,0.5721947
0.58271605,0.6,0.5790227
0.6,0.562963,0.60437757
0.562963,0.5432099,0.5947056
0.5432099,0.5160494,0.56842166
0.5160494,0.5432099,0.5328365
0.5432099,0.49629632,0.5477162
0.49629632,0.5555556,0.52079266
0.5555556,0.52592593,0.5685382
0.52592593,0.5728395,0.5564128
0.5728395,0.5703704,0.5893199
0.5703704,0.5728395,0.5931373
0.5728395,0.56790125,0.59412354
0.56790125,0.53086424,0.5859797
0.53086424,0.53333336,0.5551208
0.53333336,0.5358024,0.54700154
0.5358024,0.5209877,0.5498477
0.5209877,0.48395061,0.5443906
0.48395061,0.5160494,0.51039636
0.5160494,0.4493827,0.52618414
0.4493827,0.46666667,0.4680434
0.46666667,0.47901234,0.4736335
0.47901234,0.47901234,0.48298055
0.47901234,0.5037037,0.49190804
0.5037037,0.50864196,0.5219707
0.50864196,0.48888892,0.53245234
0.48888892,0.3802469,0.5148239
0.3802469,0.23456796,0.39847076
0.23456796,0.17530864,0.25059307
0.17530864,0.091358,0.20414159
0.091358,0.13580252,0.18156861
0.13580252,0.15061729,0.20158282
0.15061729,0.16296297,0.21324673
0.16296297,0.24938272,0.21834853
0.24938272,0.30370373,0.26276165
0.30370373,0.40493825,0.30499753
0.40493825,0.5061729,0.41411474
0.5061729,0.5950617,0.55107343
0.5950617,0.617284,0.6489268
0.617284,0.65679014,0.65849537
0.65679014,0.617284,0.64736295
0.617284,0.63950616,0.6130772
0.63950616,0.6864198,0.616971
0.6864198,0.65185183,0.65575653
0.65185183,0.7259259,0.65714145
0.7259259,0.70864195,0.67616284
0.70864195,0.71358025,0.67219406
0.71358025,0.6666667,0.66639614
0.6666667,0.6666667,0.6388824
0.6666667,0.7061728,0.6288445
0.7061728,0.6641975,0.65718734
0.6641975,0.69876546,0.65755004
0.69876546,0.6962963,0.66201097
0.6962963,0.69382715,0.6587392
0.69382715,0.7308642,0.6572446
0.7308642,0.7382716,0.67339665
0.7382716,0.7333333,0.6844731
0.7333333,0.7283951,0.6795816
0.7283951,0.6,0.6674621
0.6,0.67160493,0.5999685
0.67160493,0.580247,0.61131364
0.580247,0.58271605,0.59117144
0.58271605,0.57777774,0.59512335
0.57777774,0.5530864,0.5898031
0.5530864,0.5604938,0.57310146
0.5604938,0.58518517,0.57388616
0.58518517,0.57777774,0.5943885
0.57777774,0.56790125,0.5998468
0.56790125,0.58271605,0.59116477
0.58271605,0.6,0.59228647
0.6,0.58765435,0.6060452
0.58765435,0.53333336,0.60630226
0.53333336,0.52345675,0.5652054
0.52345675,0.5358024,0.5373725
0.5358024,0.562963,0.54127824
0.562963,0.5382716,0.57530874
0.5382716,0.49629632,0.5722996
0.49629632,0.51851857,0.5301727
0.51851857,0.5654321,0.52731216
0.5654321,0.58518517,0.5688172
0.58518517,0.54567903,0.60787976
0.54567903,0.50864196,0.5883375
0.50864196,0.50864196,0.5367416
0.50864196,0.5703704,0.5146629
0.5703704,0.6296297,0.56702286
0.6296297,0.6641975,0.63930446
0.6641975,0.65679014,0.674682
0.65679014,0.67160493,0.65841174
0.67160493,0.6814815,0.63986075
0.6814815,0.6691358,0.64233094
0.6691358,0.5407407,0.64841354
0.5407407,0.6148148,0.5778429
0.6148148,0.617284,0.5873202
0.617284,0.63950616,0.60906744
0.63950616,0.6469135,0.6449323
0.6469135,0.64938277,0.6514739
0.64938277,0.6666667,0.6404321
0.6666667,0.70864195,0.640275
0.70864195,0.65925926,0.6662986
0.65925926,0.70370376,0.65520555
0.70370376,0.6962963,0.6585673
0.6962963,0.63456786,0.65820843
0.63456786,0.5950617,0.6298934
0.5950617,0.580247,0.5906548
0.580247,0.54567903,0.5737786
0.54567903,0.54567903,0.55834794
0.54567903,0.57777774,0.5621824
0.57777774,0.5950617,0.58990645
0.5950617,0.5753087,0.61258763
0.5753087,0.5358024,0.603158
0.5358024,0.51358026,0.56234086
0.51358026,0.4938272,0.52743196
0.4938272,0.46913585,0.5039785
0.46913585,0.45925927,0.4808602
0.45925927,0.46419755,0.4678269
0.46419755,0.5012346,0.46932262
0.5012346,0.55061734,0.51037157
0.55061734,0.52592593,0.5723658
0.52592593,0.53333336,0.56850183
0.53333336,0.57777774,0.5609435
0.57777774,0.5654321,0.5829524
0.5654321,0.4938272,0.5871237
0.4938272,0.55061734,0.53428996
0.55061734,0.5580247,0.5544427
0.5580247,0.5950617,0.56910217
0.5950617,0.6197531,0.6119362
0.6197531,0.65679014,0.6362234
0.65679014,0.6962963,0.65313864
0.6962963,0.67160493,0.6690536
0.67160493,0.63950616,0.65739936
0.63950616,0.64444447,0.62622976
0.64444447,0.6740741,0.6157781
0.6740741,0.6691358,0.6424338
0.6691358,0.7382716,0.65948236
0.7382716,0.7604939,0.6876657
0.7604939,0.71851856,0.6985334
0.71851856,0.7111111,0.6743047
0.7111111,0.7382716,0.6482445
0.7382716,0.7333333,0.65998715
0.7333333,0.77283955,0.6798588
0.77283955,0.7382716,0.6988149
0.7382716,0.70370376,0.682659
0.70370376,0.7234568,0.6494968
0.7234568,0.75555557,0.6479682
0.75555557,0.71604943,0.682256
0.71604943,0.7753086,0.68260634
0.7753086,0.7432099,0.689923
0.7432099,0.69382715,0.6789226
0.69382715,0.7259259,0.649148
0.7259259,0.6148148,0.65144193
0.6148148,0.67160493,0.61549765
0.67160493,0.6123457,0.6316008
0.6123457,0.63950616,0.61728233
0.63950616,0.57777774,0.6293397
0.57777774,0.5604938,0.5973469
0.5604938,0.55061734,0.57170475
0.55061734,0.5382716,0.5585594
0.5382716,0.48641974,0.5537497
0.48641974,0.45432097,0.514233
0.45432097,0.46666667,0.4706592
0.46666667,0.46172836,0.4669858
0.46172836,0.4395062,0.4632784
